"","Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"735","01/21/2017","AQS",490353006,5,7.6,"ug/m3 LC",32,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"736","01/22/2017","AQS",490353006,5,2.5,"ug/m3 LC",10,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"737","01/23/2017","AQS",490353006,5,2.5,"ug/m3 LC",10,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"738","01/24/2017","AQS",490353006,5,4.9,"ug/m3 LC",20,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"739","01/25/2017","AQS",490353006,5,5.3,"ug/m3 LC",22,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"740","01/26/2017","AQS",490353006,5,8.1,"ug/m3 LC",34,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"741","01/27/2017","AQS",490353006,5,12.2,"ug/m3 LC",51,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"742","01/28/2017","AQS",490353006,5,21.2,"ug/m3 LC",70,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"743","01/29/2017","AQS",490353006,5,32.1,"ug/m3 LC",93,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"744","01/30/2017","AQS",490353006,5,40.5,"ug/m3 LC",113,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"745","01/31/2017","AQS",490353006,5,42,"ug/m3 LC",117,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"746","02/01/2017","AQS",490353006,5,30.7,"ug/m3 LC",90,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"747","02/02/2017","AQS",490353006,5,40.2,"ug/m3 LC",113,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"748","02/03/2017","AQS",490353006,5,16.5,"ug/m3 LC",60,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"749","02/04/2017","AQS",490353006,5,3.4,"ug/m3 LC",14,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"750","02/05/2017","AQS",490353006,5,4.6,"ug/m3 LC",19,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"751","02/06/2017","AQS",490353006,5,3,"ug/m3 LC",13,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"752","02/07/2017","AQS",490353006,5,2.4,"ug/m3 LC",10,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"753","02/08/2017","AQS",490353006,5,3,"ug/m3 LC",13,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"754","02/09/2017","AQS",490353006,5,2.3,"ug/m3 LC",10,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"755","02/10/2017","AQS",490353006,5,3.6,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"756","02/11/2017","AQS",490353006,5,3.8,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"757","02/12/2017","AQS",490353006,5,4.3,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"758","02/13/2017","AQS",490353006,5,10.4,"ug/m3 LC",43,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"759","02/14/2017","AQS",490353006,5,17.7,"ug/m3 LC",63,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"760","02/15/2017","AQS",490353006,5,19,"ug/m3 LC",66,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"761","02/16/2017","AQS",490353006,5,9.6,"ug/m3 LC",40,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"762","02/17/2017","AQS",490353006,5,9.6,"ug/m3 LC",40,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"763","02/18/2017","AQS",490353006,5,2.2,"ug/m3 LC",9,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"764","02/19/2017","AQS",490353006,5,2.6,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"765","02/20/2017","AQS",490353006,5,1.9,"ug/m3 LC",8,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"766","02/21/2017","AQS",490353006,5,2.3,"ug/m3 LC",10,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"767","02/22/2017","AQS",490353006,5,1.9,"ug/m3 LC",8,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"768","02/23/2017","AQS",490353006,5,0.9,"ug/m3 LC",4,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"769","02/24/2017","AQS",490353006,5,2.5,"ug/m3 LC",10,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"770","02/25/2017","AQS",490353006,5,3.6,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"771","02/26/2017","AQS",490353006,5,2.9,"ug/m3 LC",12,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"772","02/27/2017","AQS",490353006,5,2.6,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"773","02/28/2017","AQS",490353006,5,3.1,"ug/m3 LC",13,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"774","03/01/2017","AQS",490353006,5,3.7,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"775","03/02/2017","AQS",490353006,5,4,"ug/m3 LC",17,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"776","03/03/2017","AQS",490353006,5,4.4,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"777","03/04/2017","AQS",490353006,5,2.8,"ug/m3 LC",12,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"778","03/05/2017","AQS",490353006,5,3.6,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"779","03/06/2017","AQS",490353006,5,1.2,"ug/m3 LC",5,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"780","03/07/2017","AQS",490353006,5,1.7,"ug/m3 LC",7,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"781","03/08/2017","AQS",490353006,5,2.9,"ug/m3 LC",12,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"782","03/09/2017","AQS",490353006,5,4.1,"ug/m3 LC",17,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"783","03/10/2017","AQS",490353006,5,4.2,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"784","03/11/2017","AQS",490353006,5,5.5,"ug/m3 LC",23,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"785","03/12/2017","AQS",490353006,5,4.1,"ug/m3 LC",17,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"786","03/13/2017","AQS",490353006,5,4,"ug/m3 LC",17,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"787","03/14/2017","AQS",490353006,5,3.4,"ug/m3 LC",14,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"788","03/15/2017","AQS",490353006,5,4.6,"ug/m3 LC",19,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"789","03/16/2017","AQS",490353006,5,4.4,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"790","03/17/2017","AQS",490353006,5,6.2,"ug/m3 LC",26,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"791","03/18/2017","AQS",490353006,5,4.4,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"792","03/19/2017","AQS",490353006,5,4.6,"ug/m3 LC",19,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"793","03/20/2017","AQS",490353006,5,6.9,"ug/m3 LC",29,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"794","03/21/2017","AQS",490353006,5,6,"ug/m3 LC",25,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"795","03/22/2017","AQS",490353006,5,5.1,"ug/m3 LC",21,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"796","03/23/2017","AQS",490353006,5,4.7,"ug/m3 LC",20,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"797","03/24/2017","AQS",490353006,5,4.9,"ug/m3 LC",20,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"798","03/25/2017","AQS",490353006,5,3.4,"ug/m3 LC",14,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"799","03/26/2017","AQS",490353006,5,2.6,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"800","03/27/2017","AQS",490353006,5,2.7,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"801","03/28/2017","AQS",490353006,5,3.1,"ug/m3 LC",13,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"802","03/29/2017","AQS",490353006,5,4.9,"ug/m3 LC",20,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"803","03/30/2017","AQS",490353006,5,2.7,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"804","03/31/2017","AQS",490353006,5,1.4,"ug/m3 LC",6,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"805","04/01/2017","AQS",490353006,5,2.6,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"806","04/02/2017","AQS",490353006,5,3.3,"ug/m3 LC",14,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"807","04/03/2017","AQS",490353006,5,3.6,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"808","04/04/2017","AQS",490353006,5,2.6,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"809","04/05/2017","AQS",490353006,5,4.5,"ug/m3 LC",19,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"810","04/06/2017","AQS",490353006,5,4,"ug/m3 LC",17,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"811","04/07/2017","AQS",490353006,5,3.3,"ug/m3 LC",14,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"812","04/08/2017","AQS",490353006,5,0.9,"ug/m3 LC",4,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"813","04/09/2017","AQS",490353006,5,1.9,"ug/m3 LC",8,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"814","04/10/2017","AQS",490353006,5,3.6,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"815","04/11/2017","AQS",490353006,5,9.5,"ug/m3 LC",40,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"816","04/12/2017","AQS",490353006,5,5,"ug/m3 LC",21,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"817","04/13/2017","AQS",490353006,5,5.6,"ug/m3 LC",23,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"818","04/14/2017","AQS",490353006,5,2.4,"ug/m3 LC",10,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"819","04/15/2017","AQS",490353006,5,2.9,"ug/m3 LC",12,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"820","04/16/2017","AQS",490353006,5,6.2,"ug/m3 LC",26,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"821","04/17/2017","AQS",490353006,5,3.8,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"822","04/18/2017","AQS",490353006,5,2.6,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"823","04/19/2017","AQS",490353006,5,4,"ug/m3 LC",17,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"824","04/20/2017","AQS",490353006,5,3.7,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"825","04/21/2017","AQS",490353006,5,2.9,"ug/m3 LC",12,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"826","04/22/2017","AQS",490353006,5,3.4,"ug/m3 LC",14,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"827","04/23/2017","AQS",490353006,5,4.2,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"828","04/24/2017","AQS",490353006,5,2.3,"ug/m3 LC",10,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"829","04/25/2017","AQS",490353006,5,2.6,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"830","04/26/2017","AQS",490353006,5,3.7,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"831","04/27/2017","AQS",490353006,5,1.5,"ug/m3 LC",6,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"832","04/28/2017","AQS",490353006,5,3.2,"ug/m3 LC",13,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"833","04/29/2017","AQS",490353006,5,2,"ug/m3 LC",8,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"834","04/30/2017","AQS",490353006,5,3.6,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"835","05/01/2017","AQS",490353006,5,2.1,"ug/m3 LC",9,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"836","05/02/2017","AQS",490353006,5,2.8,"ug/m3 LC",12,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"837","05/03/2017","AQS",490353006,5,3.2,"ug/m3 LC",13,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"838","05/04/2017","AQS",490353006,5,6.2,"ug/m3 LC",26,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"839","05/05/2017","AQS",490353006,5,5.9,"ug/m3 LC",25,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"840","05/06/2017","AQS",490353006,5,4.3,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"841","05/07/2017","AQS",490353006,5,4.8,"ug/m3 LC",20,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"842","05/08/2017","AQS",490353006,5,4.7,"ug/m3 LC",20,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"843","05/09/2017","AQS",490353006,5,3.3,"ug/m3 LC",14,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"844","05/10/2017","AQS",490353006,5,5.2,"ug/m3 LC",22,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"845","05/11/2017","AQS",490353006,5,4.3,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"846","05/12/2017","AQS",490353006,5,5.7,"ug/m3 LC",24,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"847","05/13/2017","AQS",490353006,5,3.7,"ug/m3 LC",15,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"848","05/14/2017","AQS",490353006,5,3.8,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"849","05/15/2017","AQS",490353006,5,4,"ug/m3 LC",17,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"850","05/16/2017","AQS",490353006,5,3.8,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"851","05/17/2017","AQS",490353006,5,0.5,"ug/m3 LC",2,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"852","05/18/2017","AQS",490353006,5,2.7,"ug/m3 LC",11,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"853","05/19/2017","AQS",490353006,5,2,"ug/m3 LC",8,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"854","05/20/2017","AQS",490353006,5,3.2,"ug/m3 LC",13,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"855","05/21/2017","AQS",490353006,5,1.8,"ug/m3 LC",8,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"856","05/22/2017","AQS",490353006,5,4.3,"ug/m3 LC",18,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"857","05/23/2017","AQS",490353006,5,3.8,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
"858","05/24/2017","AQS",490353006,5,3.8,"ug/m3 LC",16,"Hawthorne",1,100,88101,"PM2.5 - Local Conditions",41620,"Salt Lake City, UT",49,"Utah",35,"Salt Lake",40.736389,-111.872222
